X1SEX,X1RACE,X1DUALLANG,X1TXMTH,X1TXMSEM,X1TXMQUINT,X1PAR1EDU,X1PAR2EDU,X1MTHID,X1MTHUTI,X1MTHEFF,X1MTHINT,X1SCHOOLBEL,X1SCHOOLENG,X1STUEDEXPCT,X1PAREDEXPCT,X1FAMINCOME,X1TMCERT,X1LOCALE,X1REGION,S1MREASREQ,S1MREASPAR,S1MREASTCHR,S1MREASCNSL,S1MREASGOOD,S1MREASJOB,S1MREASLIKE,S1MREASENJOY,S1MREASCLG,S1MREASUSE,S1MREASFRND,S1MREASOTH,S1MREASNOT,S1AVID,S1MESA,S1APCALC,S1IBCALC
1,5,1,0.9961,0.259,5,3,3,1.76,1.31,1.17,1.72,1.59,1.01,6,6,3,1,1,3,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,4,4
2,8,1,0.8446,0.2565,5,4,4,-1.16,-0.3,0.1,1.6,-0.39,1.39,6,6,6,5,2,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,4,4
1,8,1,1.7694,0.2308,5,4,4,1.76,1.31,1.62,2.08,1.59,1.09,8,6,4,1,3,2,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,4,4
1,8,1,0.7681,0.2618,4,2,2,1.76,0.11,1.62,1.69,-0.36,0.52,2,2,1,1,2,2,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,4,4
2,8,1,-0.0331,0.2476,3,3,2,0.6,0.27,0.1,-0.48,-0.39,0.52,4,6,5,1,2,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,4,4
2,8,1,1.3387,0.248,5,4,3,0.6,0.27,0.1,1.6,1.59,1.39,11,6,4,0,1,3,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,4,4
2,8,1,-0.275,0.2551,3,4,4,-0.57,-0.7,-0.85,-1.86,-0.04,1.01,2,8,5,1,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,4
1,8,1,-0.5807,0.2881,2,4,3,-1.16,0.27,-0.17,0.49,1.1,-1,6,6,6,1,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,4
1,8,1,-0.5689,0.2667,2,4,4,-1.73,-0.13,-1,-0.34,0.1,0.18,10,6,13,1,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,4
2,3,1,-0.1184,0.2782,3,2,2,-0.57,1.31,0.1,0.12,0.21,0.96,10,6,2,1,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,4
1,8,1,0.8715,0.2306,5,2,2,0.6,-0.3,0.1,0.19,-0.04,-0.2,8,10,5,1,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,4
1,3,1,0.3177,0.234,4,4,2,0,1.31,0.1,0.12,-0.04,-0.07,6,6,6,1,4,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,4
1,8,1,1.2195,0.2502,5,4,5,0.03,0.27,0.1,0.19,1,0.71,8,8,8,5,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,4
2,8,1,0.0181,0.2461,3,3,5,-1.13,1.31,0.27,0.49,-0.12,1.39,10,11,3,1,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,4
1,8,1,0.3194,0.2435,4,2,4,0.03,0.9,0.1,-1.43,-0.84,-0.5,11,8,5,1,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,4
1,8,1,-0.0561,0.2635,3,4,3,-1.13,-0.7,-0.56,-0.66,-1.53,-1.81,11,4,5,1,3,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,4
2,5,2,-1.6699,0.3401,1,2,1,-0.53,0.27,0.1,0.61,1.26,1.39,8,11,6,1,3,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,4
2,8,1,0.1479,0.2471,4,2,5,0.6,-0.3,0.1,-0.71,1.59,0.52,2,6,4,1,4,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,4
2,8,1,0.0968,0.2739,3,2,2,1.16,-0.13,-0.58,-0.48,-0.13,-2.78,10,8,3,5,4,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,4
2,8,1,0.7099,0.234,4,7,2,-0.57,-0.3,-1.41,-0.66,-0.06,-0.66,6,10,5,1,1,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,4
1,8,1,1.0023,0.2527,5,2,3,-0.57,-0.3,-0.17,-0.16,1.34,1.39,11,6,6,1,1,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,4
2,8,1,0.3684,0.2363,4,2,3,0,-0.7,-0.17,0.19,-0.39,0.21,8,8,8,1,1,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,4
2,5,2,-0.2369,0.2562,3,2,2,-1.16,-0.7,-0.3,-0.16,-0.04,0.52,8,11,4,2,2,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,4
1,5,1,0.4858,0.2526,4,2,2,-0.57,-0.3,-0.44,0.19,1.34,-0.2,11,10,3,1,3,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,4
2,8,1,0.7966,0.275,5,2,2,0.6,-0.13,0.95,0.57,-0.89,1.39,10,10,1,1,4,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,4
2,8,1,0.8236,0.2625,5,2,2,0,0.27,0.1,-0.39,-0.31,-0.98,5,4,3,1,4,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,4
2,8,1,-0.0434,0.2518,3,2,4,-0.57,-0.93,-1.41,-0.64,-0.04,0.23,11,6,6,1,4,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,4
1,8,1,-0.0549,0.2489,3,2,3,-0.57,0.9,-0.56,0.19,-0.04,-0.58,11,11,4,0,1,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,4
2,8,1,-1.0495,0.2244,1,5,5,-0.57,0.9,0.55,0.19,0.77,1.39,8,8,6,1,1,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,4
1,8,1,-0.1285,0.244,3,3,3,-0.57,-0.7,1.62,-1.26,-0.04,1.39,11,6,7,5,3,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,4
1,8,1,0.0032,0.2574,3,3,2,-1.73,-0.7,-1.24,0.19,-0.64,-1,8,6,4,1,4,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,4
2,8,1,0.397,0.255,4,2,2,-0.57,-0.93,0.1,-0.18,-0.39,0.71,11,8,6,1,4,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,4
2,5,2,0.4501,0.2699,4,1,1,0.03,1.31,0.1,0.49,0.77,0.79,2,2,1,1,1,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,4
1,8,1,1.8042,0.2314,5,4,4,0.6,-0.3,-0.29,0.17,-0.47,-0.09,11,10,2,1,2,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,4
2,8,1,-1.7985,0.3231,1,1,2,-0.57,1.31,0.1,0.86,0.55,-0.5,11,2,5,1,2,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,4
2,8,1,-0.0159,0.2235,3,4,4,0.03,0.27,-0.75,0.19,1.34,0.21,11,10,4,3,3,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,4
2,8,1,-0.5927,0.3044,2,2,2,-0.57,-0.3,-0.17,0.19,-0.39,1.39,11,6,1,1,4,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,4
2,8,1,0.5645,0.2309,4,3,2,-0.57,-1.8,0.1,-1.21,1.34,1.39,8,8,4,1,4,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,4
1,8,1,1.5007,0.2166,5,2,4,0.6,-1.33,1.62,1.04,1.59,0.29,2,11,5,1,4,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,4
1,8,1,0.2636,0.2639,4,4,2,-0.57,-0.7,0.1,0.19,-0.39,-0.28,6,11,3,1,1,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,4
1,8,1,0.7885,0.2624,5,2,2,0.6,-0.7,-0.17,-0.18,-0.39,0.59,6,6,6,1,1,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,4
2,8,1,0.3959,0.24,4,3,4,0,-1.1,1.62,1.35,1.34,-0.17,10,8,7,1,1,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,4
1,5,2,-0.2055,0.251,3,5,4,-1.13,-0.3,-0.29,-0.71,0.65,0.59,6,8,9,0,2,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,4
2,8,1,-0.9291,0.3186,1,1,1,-1.73,-1.56,-0.58,-0.83,-1.82,-3,11,2,2,1,2,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,4
2,8,1,-0.248,0.2583,3,2,2,-0.57,0.27,-0.97,-0.66,1.34,1.39,8,8,3,1,2,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,4
2,5,1,0.1034,0.2432,3,1,1,-0.57,-0.7,-1.41,-1.38,-0.63,-1.26,10,10,1,1,4,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,4
1,3,1,-1.3583,0.2706,1,3,2,-0.57,-0.3,-0.17,-0.66,-0.39,-1.79,11,2,2,1,4,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,4
1,5,2,-0.1776,0.2467,3,1,1,-1.73,1.31,1.62,-0.54,-1.28,-1.91,6,11,2,1,4,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,4
2,5,2,-0.2782,0.2553,2,1,1,-0.57,-0.13,-1.24,0.19,0.55,0.71,11,10,2,3,1,4,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,4
1,3,1,-1.9414,0.36,1,3,3,-1.73,-0.99,1.62,-2.46,1.59,0.16,6,6,1,0,2,4,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,4
1,5,2,0.2018,0.2456,4,4,2,-0.57,-0.3,0.1,-0.29,-0.39,1.01,8,8,1,1,2,4,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,4
2,8,1,-0.659,0.2747,2,5,4,-0.57,-1.56,0.27,0.86,0.75,0.52,6,6,4,1,3,4,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,4
1,8,1,-0.3476,0.2967,2,3,2,-0.57,-0.3,0.1,-0.29,-0.39,-0.58,11,8,10,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4,4
2,8,3,0.2516,0.2593,4,3,2,-1.16,-0.3,0.1,-0.18,1.59,1.09,11,6,5,1,2,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4,4
2,8,1,0.8079,0.2324,5,4,4,0.6,1.31,0.1,-0.18,1.04,0.71,6,6,13,0,1,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4,4
1,5,1,0.0184,0.2431,3,4,4,-0.57,-0.3,0.95,0.14,0.78,1.01,11,8,13,0,1,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4,4
2,8,1,-0.0212,0.2607,3,3,3,-1.73,0.9,-0.58,-0.64,-0.47,0.23,6,6,5,1,1,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4,4
2,5,1,0.837,0.2587,5,2,2,0.6,0.9,-0.17,0.19,0.73,-0.52,5,8,5,1,2,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4,4
1,8,1,1.3798,0.2347,5,4,4,0,-1.74,0.1,-1.38,-0.39,-0.2,8,8,7,1,2,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4,4
2,8,1,0.2863,0.2405,4,5,3,-1.73,-0.13,-0.17,0.96,1.59,0.29,10,8,9,1,2,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4,4
2,8,1,-0.3869,0.2652,2,2,4,-0.57,0.67,-0.61,-0.29,0.45,0.71,4,8,6,3,2,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4,4
2,5,1,-0.8419,0.2187,2,4,4,-1.73,-0.53,-0.83,-1.49,1.59,1.39,6,8,13,0,1,3,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4,4
2,5,1,-0.5295,0.2628,2,3,3,-1.16,-1.9,-1.41,-1.98,-1.99,-0.09,6,8,4,1,1,4,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4,4
2,5,2,-0.1374,0.2505,3,5,4,0.03,-1.33,-0.69,0.19,-0.39,0.63,11,6,7,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4,4
2,3,1,-0.6192,0.2118,2,2,2,-0.57,1.31,-0.17,-0.71,0.85,0.1,2,8,2,1,2,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4,4
2,8,1,1.427,0.2525,5,4,5,0.03,0.9,0.1,0.37,1.59,0.18,11,8,6,1,2,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4,4
2,8,1,0.5491,0.2667,4,3,4,0.6,-0.3,-0.34,0.19,-0.12,1.39,11,4,3,1,3,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4,4
2,8,1,0.0091,0.2511,3,4,3,0.6,-0.3,0.1,0.19,-0.39,0.52,11,10,4,1,3,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4,4
1,8,1,0.2484,0.254,4,4,2,0,-0.7,0.1,-1.03,-0.98,0.03,6,6,6,1,3,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4,4
2,8,1,-0.9803,0.2513,1,2,2,-1.73,-2.37,-1.7,-2.46,0.73,-2.47,10,4,3,1,4,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4,4
1,8,1,1.0259,0.2563,5,3,2,0,-0.7,-0.17,-0.66,-0.04,-0.7,6,4,4,1,2,3,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4,4
2,8,1,0.0093,0.2656,3,4,2,-0.57,-0.7,0.1,-0.54,0.1,0.14,11,6,5,1,2,3,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4,4
1,8,1,1.176,0.2211,5,4,2,0.03,0.34,0.27,0.96,1.59,1.01,6,8,6,1,2,3,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4,4
2,8,1,-0.1861,0.2664,3,4,7,-0.57,-0.93,-0.58,-0.16,-0.59,0.96,6,8,13,1,2,3,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4,4
2,8,1,-1.8667,0.3495,1,2,1,-0.57,-0.13,-0.61,0.56,-0.39,0.21,8,8,3,5,2,3,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4,4
2,8,1,0.7402,0.2712,4,2,2,-0.57,0.5,-0.58,-0.66,-0.59,1.39,8,2,3,1,3,3,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4,4
2,5,1,0.8698,0.2501,5,3,4,0.6,-0.7,0.49,-0.16,1.34,1.01,11,6,8,1,1,4,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4,4
2,5,2,-0.367,0.2578,2,1,1,-0.57,0.67,-2.53,-1.13,-0.75,-1.66,11,8,3,5,3,4,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4,4
2,8,1,-0.4405,0.2612,2,2,4,-1.73,-1.96,-2.92,-2.16,0.78,-0.62,8,6,4,1,4,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,4,4
2,5,2,-0.319,0.3046,2,1,1,0.03,-0.13,-0.75,-1.51,-0.98,-1.6,2,10,5,1,4,3,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,4,4
1,8,1,0.6544,0.257,4,4,2,-1.16,1.31,-0.56,0.49,0.85,1.01,4,11,6,1,2,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,4,4
1,3,1,-0.3184,0.2792,2,4,3,0,1.31,0.1,1.04,1.59,-1.83,11,10,5,1,1,3,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,4,4
2,8,2,-0.1397,0.2352,3,2,2,0,0.9,0.95,0.19,0.43,0.33,10,6,2,1,2,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,4,4
1,3,1,-0.3086,0.2481,2,7,1,-0.57,0.9,0.1,-0.16,-0.04,0.21,10,8,4,1,3,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,4,4
1,8,1,0.1963,0.2298,4,5,5,-0.57,0.27,-1.02,-0.71,0.01,1.01,6,8,13,1,3,2,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,4,4
2,8,1,-0.5501,0.2712,2,2,2,-1.13,-0.3,-0.58,0.19,-0.88,-1,11,4,3,0,4,2,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,4,4
2,5,3,-0.2004,0.2455,3,1,1,-1.16,-0.3,-1.41,0.19,0.65,1.01,2,6,2,1,4,2,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,4,4
2,8,1,0.0698,0.2414,3,2,2,-0.57,-0.3,0.1,-1.01,-0.39,-0.58,2,4,1,1,1,2,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,4,4
2,8,1,-0.5207,0.2826,2,5,2,-1.73,-0.3,0.1,-0.66,-0.64,-0.58,11,10,2,1,2,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,4,4
2,8,1,0.7221,0.2519,4,5,5,-1.16,-1.33,-1.41,-0.66,-0.39,-1.49,11,6,6,1,2,2,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,4,4
2,5,1,0.7613,0.234,4,4,2,0.63,-1.8,1.62,-0.18,-0.66,1.09,8,8,7,5,1,3,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,4,4
1,8,1,0.5194,0.2681,4,2,2,1.16,-0.3,0.1,0.55,0.16,-0.58,2,11,4,1,2,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,4,4
2,8,1,0.8497,0.2427,5,2,2,-1.16,0.27,1.21,-0.83,1.34,1.09,11,8,5,1,2,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,4,4
2,3,1,0.2339,0.2375,4,4,2,1.16,0.27,1.62,2.08,-0.83,0.71,2,6,6,1,2,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,4,4
2,8,1,-0.18,0.2591,3,3,3,0.6,1.31,0.1,1.6,0.21,0.67,8,6,4,1,3,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,4,4
2,8,1,0.8026,0.2487,5,2,2,0.6,-0.3,0.1,-0.29,-0.95,-0.2,11,6,4,1,3,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,4,4
2,8,1,0.1176,0.2397,3,3,4,1.19,0.27,0.1,-0.6,1,1.39,11,6,6,1,1,3,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,4,4
2,8,1,0.1355,0.2352,3,2,1,0.6,0.9,0.1,1.25,-0.39,-0.69,8,2,1,1,2,3,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,4,4
1,8,1,0.4882,0.2419,4,3,5,1.76,0.5,1.62,0.17,1.59,0.1,8,8,4,1,4,3,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,4,4
2,8,1,0.3764,0.2418,4,4,3,-1.73,0.27,-0.17,-0.71,0.55,-0.87,10,8,6,1,2,4,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,4,4
1,8,1,-0.2567,0.2924,3,3,2,0.6,-0.93,0.1,-0.18,0.05,-0.15,10,6,11,1,2,4,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,4,4
1,5,1,0.1795,0.2505,4,3,2,-1.73,-1.33,0.1,0.49,0.03,1.39,4,6,7,1,4,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,4,4
2,8,1,-0.1041,0.2687,3,2,2,0.6,-0.36,-0.17,-0.27,-0.14,-1.11,11,2,4,1,2,3,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,4,4
2,8,1,-0.5291,0.1994,2,2,1,0.6,1.31,0.1,0.49,-0.47,-0.52,11,10,2,1,4,3,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,4,4
1,8,1,1.8845,0.2407,5,4,4,0.6,-0.7,1.34,-0.66,1.09,-0.7,11,8,5,1,1,2,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,4,4
1,8,1,0.4157,0.2287,4,2,2,0.6,-1.74,-2.92,-1.73,0.45,-1.93,2,6,4,1,4,2,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,4,4
1,8,1,-0.4637,0.1997,2,2,4,0.6,0.9,0.51,0.49,0.7,-0.2,4,4,6,1,4,4,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,4,4
2,8,1,-0.274,0.2995,3,2,2,0.6,1.31,0.95,0.49,1.26,-1.81,8,6,4,1,4,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,4,4
2,8,1,-0.084,0.2606,3,3,2,0.6,1.31,0.22,0.49,0.7,-0.2,10,11,2,1,3,3,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,4,4
1,8,1,-0.682,0.2842,2,2,2,0.6,0.27,0.1,0.86,0.75,1.01,11,8,3,1,4,3,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,4,4
2,8,1,-0.2098,0.2837,3,2,3,0.6,-0.7,-1.41,-0.66,-0.73,-0.64,6,6,6,1,3,4,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,4,4
1,8,1,0.8562,0.2441,5,4,4,0.03,-0.7,-0.29,0.19,0.78,1.39,10,7,3,0,3,2,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,4,4
1,5,1,1.0944,0.2559,5,2,2,0.6,0.9,0.94,0.96,-0.12,0.59,2,6,3,5,4,3,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,4,4
1,8,1,0.9439,0.2757,5,2,3,0,-0.3,0.49,-0.96,-0.16,1.39,11,6,4,1,3,2,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,4,4
1,5,1,0.3888,0.2418,4,3,2,1.16,-0.3,-2.11,-1.21,0.59,0.52,2,11,4,5,1,4,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,4,4
1,8,1,1.3957,0.2373,5,2,2,0,-0.3,0.1,0.19,-0.39,0.71,11,11,5,1,4,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,4,4
2,8,1,1.1706,0.2427,5,4,4,0.6,-0.3,0.1,0.1,-0.39,0.52,11,8,6,1,2,2,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,4,4
1,8,1,-0.1459,0.2647,3,1,1,0.03,-0.3,0.24,-0.16,0.55,-0.17,6,11,6,1,2,4,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,4,4
2,8,1,0.8644,0.2408,5,4,4,0.6,-1.33,1.62,-0.29,0.42,0.71,11,6,4,1,1,2,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,4,4
2,5,1,1.3693,0.2259,5,2,2,0.6,-0.3,0.1,-0.66,1.26,1.39,8,10,4,5,2,2,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,4,4
2,8,1,0.2915,0.2351,4,5,4,-1.73,1.31,-1.41,-1.31,-2.4,-0.58,6,10,13,1,2,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,4,4
2,3,1,0.2526,0.2561,4,4,4,-1.73,-0.3,-0.56,-2.46,1.04,-0.58,11,11,10,0,4,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,4,4
2,8,1,0.9614,0.2544,5,3,2,-0.57,0.5,-0.3,0.19,0.48,-0.96,9,8,5,1,4,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,4,4
2,8,1,-0.3798,0.2739,2,2,2,0.6,-0.07,0.55,0.49,-0.12,-0.12,10,11,4,1,1,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,4,4
1,5,1,-0.6257,0.1852,2,2,1,-1.16,0.5,-0.17,0.49,1.59,1.01,11,10,3,0,2,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,4,4
1,8,1,0.1763,0.2584,4,4,3,0.6,1.31,1.62,0.96,-1.38,-0.2,8,6,7,0,2,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,4,4
2,8,1,0.769,0.2657,4,4,2,-1.73,-0.3,-1.36,-0.66,0.98,0.52,8,6,4,1,3,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,4,4
2,8,1,0.0377,0.2774,3,4,4,-0.6,0.9,-0.56,0.49,1.59,-0.2,10,11,4,1,4,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,4,4
1,8,1,0.1544,0.2499,4,4,5,-0.57,-1.74,-0.88,-1.01,1.09,-0.07,6,6,5,1,2,3,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,4,4
2,8,1,-0.1348,0.2357,3,2,2,-1.13,-0.7,0.1,-1.01,0.68,0.33,8,6,4,1,3,3,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,4,4
2,8,1,1.6672,0.2142,5,2,2,0.6,-0.7,0.1,-0.18,1.34,1.39,10,10,4,1,4,3,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,4,4
2,8,1,-1.1151,0.2164,1,2,2,0.03,1.31,0.94,0.56,1.59,1.39,6,10,5,1,4,3,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,4,4
1,8,1,-0.3088,0.2927,2,2,4,1.16,1.31,0.55,1.71,1.09,1.39,8,6,8,1,4,3,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,4,4
2,5,1,-0.7765,0.2154,2,7,2,0.6,0.9,-0.29,-0.71,1.59,-0.2,10,6,8,1,1,4,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,4,4
2,3,1,0.2618,0.2643,4,4,3,-1.13,0.27,0.55,0.49,0.78,0.03,8,6,6,1,4,4,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,4,4
2,5,1,-1.2084,0.2432,1,1,1,-0.57,-0.3,-0.97,-0.66,0.77,0.63,2,2,2,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,4,4
2,5,1,0.3486,0.2304,4,4,4,-0.57,-0.13,-0.17,-0.59,1.59,0.96,8,6,4,1,2,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,4,4
2,8,1,-0.1496,0.2778,3,2,3,-1.13,-0.3,0.1,0.19,-0.39,1.39,6,6,5,1,2,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,4,4
2,8,1,0.909,0.2724,5,4,4,-0.57,-0.7,1.21,-0.96,1.59,1.39,10,8,6,3,2,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,4,4
2,8,1,0.3992,0.2143,4,2,2,-1.13,0.27,-1.63,0.57,0.75,-0.88,11,10,2,1,2,2,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,4,4
2,8,1,0.7449,0.2631,4,4,4,-0.57,0.27,1.21,0.31,1.34,1.01,10,8,4,1,2,2,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,4,4
2,8,1,-0.1559,0.2507,3,2,4,-0.57,0.9,0.1,-0.16,0.55,0.71,8,8,5,5,3,2,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,4,4
2,8,1,-0.4035,0.2485,2,3,2,0.6,1.31,1.62,0.96,1.59,1.39,8,6,2,1,4,2,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,4,4
2,8,1,0.0839,0.2419,3,2,2,-0.53,0.27,-1.36,-1.01,1,0.23,6,6,3,1,4,2,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,4,4
